stats.criteria.itemtype,COUNT_DISTINCT(domain)
http://schema.org/Thing/,2
http://schema.org/psychologicalTreatment,2
http://schema.org/Dir,2
http://schema.org/6,2
https://pmrks.com/frame/get?url=schema.org/Person,2
http://schema.org/WebPage%3E%3Cdiv,2
http://schema.org/LocalBusiness/Daiwa,2
http://schema.org/Fences,2
http://schema.org/Universal,2
http://schema.org/Restoration,2
http://schema.org/Person/Doctor/Chiropractor,2
http://schema.org/ownedThrough,2
http://schema.org/CreativeWork/Game,2
http://schema.org/Weather,2
http://schema.org/evidenceOrigin,2
http://schema.org/catering,2
http://schema.org/Designer,2
http://schema.org/EducationalOrganization/LanguageSchool%22,2
http://schema.org/topic,2
http://schema.org/SportsAssociation/Tennis,2
http://schema.org/status,2
http://schema.org/MagazineIssue,2
http://schema.org/EventPostponed,2
http://schema.org/postOfficeBoxNumber,2
http://schema.org/kit,2
http://schema.org/PersonRoles-,2
http://schema.org/weather,2
http://schema.org/attendees,2
http://schema.org/Medicalprocedure,2
http://schema.org/LocalBusiness/HealthAndBeautyBusiness/HairSalon,2
http://schema.org/PaintingContractor,2
http://schema.org/acceptedAnswer,2
http://schema.org/HiringOrganization,2
http://schema.org/MedicalResearcher,2
http://schema.org/ReimbursementCap,2
http://schema.org/programmingLanguage,2
http://schema.org/whatever,2
http://schema.org/PotalAddress,2
http://schema.org/Work,2
http://schema.org/modifiedTime,2
http://schema.org/R,2
http://schema.org/TouristAttraction%22,2
http://schema.org/featured,2
http://schema.org/Care,2
http://schema.org/Comedy,2
http://schema.org/TourismInformationCenter,2
http://schema.org/#Audience,2
http://schema.org/phone,2
http://schema.org/architectureBusiness,2
http://schema.org/Machine,2
http://schema.org/escorts,2
http://schema.org/Optometric,2
http://schema.org/localbusiness/,2
"http://schema.org/Article,",2
http://schema.org/RealEstateAgent%3E,2
http://schema.org/Telecommunication,2
http://schema.org/discount,2
http://schema.org/Hospitals,2
http://schema.org/*,2
http://schema.org/Estate,2
http://schema.org/GeneralContractor%3E%3Cimg,2
http://schema.org/SearchAction/Trace/Landphone,2
http://schema.org/relatedStructure,2
http://schema.org/AutoDealer%3Ch1,2
http://schema.org/FreeHDBackgrounds,2
http://schema.org/Thing/CreativeWork/MedicalEntity/MedicalSpecialty,2
http://schema.org/Store%3E%3Ca,2
http://schema.org/Person/Engineer/SoftwareEngineer,2
http://schema.org/option,2
http://schema.org/InStockInStock,2
http://schema.org/salaryCurrency,2
http://schema.org/LocalBusiness/Mizuho,2
http://schema.org/Thing/Event/SportsEvent,2
http://schema.org/DoctoralThesis,2
http://schema.org/Tourism,2
http://schema.org/editor,2
http://schema.org/Blogpageing,2
http://schema.org/CreativeWork/Blog,2
http://schema.org/Rentals,2
http://schema.org/Car%C3%A2%E2%82%AC,2
http://schema.org/Thing/CreativeWork/Article,2
http://schema.org/PostalAddre,2
http://schema.org/HealthAndBeautyBusinessBeautySalonHairSalonNailSalon,2
http://schema.org/DamagedCondition,2
http://schema.org/PostalAddress%E2%80%9D,2
http://schema.org/Contractor,2
http://schema.org/LocalBusiness/HomeAndConstructionBusiness/HousePainter,2
http://schema.org/homeTeam,2
http://schema.org/CercaAction,2
http://ruschema.org/Person,2
http://schema.org/plumber,2
http://schema.org/fax,2
http://schema.org/product/offer,2
http://schema.org/suggestedAnswer,2
http://schema.org/Kids,2
http://schema.org/permitAudience,2
http://schema.org/functionalClass,2
http://schema.org/inPlaylist,2
http://schema.org/trainNumber,2
http://schema.org/HealthAndBeautyBusinessBeautySalonHairSalon,2
http://schema.org/Car?v=3,2
http://schema.org/The Mount Robson Inn & Cabins at Mountain River Lodge Are Near Jasper National Park,2
http://schema.org/TvEpisode,2
http://schema.org/CleaningService,2
http://schema.org/LocalBusiness%E2%80%9C%3E,2
http://schema.org/Thing/Place,2
http://schema.org/Corperation,2
http://schema.org/Carpet,2
http://schema.org/Case,2
http://schema.org/isProprietary,2
http://schema.org/Charity,2
http://schema.org/Bobbitt,2
http://schema.org/printEdition,2
http://schema.org/AutoRepairProfessionalService,2
http://schema.org/Suave,2
http://schema.org/Cosmetology,2
http://schema.org/JewerlyStore,2
http://schema.org/Organization/LocalBusiness/HomeAndConstructionBusiness,2
http://schema.org/WP,2
http://schema.org/peopleAudience,2
http://schema.org/Person/Realtor,2
http://schema.org/sodiumContent,2
http://schema.org/OnSitePickup,2
http://schema.org/Pricing,2
http://schema.org/legalStatus,2
http://schema.org/DigitalAgency,2
http://schema.org/Campaign,2
http://schema.org/Prod,2
http://schema.org/Health care organization,2
"http://schema.org/Deep Canyon Guest Ranch (Choteau, Montana)",2
http://schema.org/Product/Restaurant,2
http://schema.org/Immersive,2
http://schema.org/albums,2
http://schema.org/billingIncrement,2
http://schema.org/Boats,2
http://schema.org/Damage,2
http://schema.org/Organisation/Corporation,2
http://schema.org/contentRating,2
http://schema.org/Audio,2
http://schema.org/BrogPosting,2
http://schema.org/HealthCenter,2
http://schema.org/Applications,2
http://schema.org/artist,2
http://schema.org/Brands,2
http://schema.org/sender,2
http://schema.org/Illustration,2
http://schema.org/MedicalSpecialy,2
http://schema.org/Event/MusicEvent,2
http://schema.org/applicationSubCategory,2
http://schema.org/RejectAction,2
http://schema.org/Get,2
http://schema.org/Paintings,2
http://schema.org/#BlogPosting,2
http://schema.org/Rating/Atmosphere,2
http://schema.org/Hardware,2
http://schema.org/antagonist,2
http://schema.org/JopPosting,2
http://schema.org/DentistDentist,2
http://schema.org/Fabricator,2
http://schema.org/Funny,2
http://schema.org/PathologyTest,2
http://schema.org/musicBy,2
http://schema.org/ContactPointt,2
http://schema.org/Product/Watch,2
http://schema.org/branch,2
http://schema.org/Arborist,2
http://schema.org/opens,2
http://schema.org/Diolinux,2
http://schema.org/Cleaner,2
http://schema.org/Shipping,2
http://schema.org/Coffee,2
http://schema.org/Raw,2
http://schema.org/Rating/Service,2
http://schema.org/Bed,2
http://schema.org/HeatingCooling,2
http://schema.org/footer-link,2
http://schema.org/astrology,2
http://schema.org/MediaObject/Interactive,2
http://schema.org/SportsTeam/Baseball,2
http://schema.org/indication,2
http://schema.org/OrderCancelled,2
http://schema.org/album,2
http://schema.org/Kelly's Resort,2
http://schema.org/career,2
http://schema.org/films,2
http://schema.org/businessdetails,2
http://schema.org/furniture,2
http://schema.org/OutdoorEquipment,2
http://schema.org/CreativeWork/Captioning,2
http://schema.org/Point,2
http://schema.org/WebPage/HomePage,2
http://schema.org/PerfomingGroup,2
http://schema.org/valueReference,2
http://schema.org/maxPrice,2
http://schema.org/BrowserApplication,2
http://schema.org/hostingOrganization,2
http://schema.org/Headline,2
http://schema.org/makesoffer,2
http://schema.org/eligibleDuration,2
http://schema.org/employmentType,2
http://schema.org/relevantSpecialty,2
http://schema.org/ClientTestimonials,2
http://schema.org/CreativWork,2
http://schema.org/Pr%C3%A9sence,2
http://schema.org/Landmark,2
http://schema.org/CreativeWork/WebPageElement/SiteNavigationElement,2
http://schema.org/nutrition,2
http://schema.org//NutritionInformation,2
http://schema.org/CreativeWork/RequestForProposal,2
http://schema.org/Calacatta,2
http://schema.org/Cosmetics,2
http://schema.org/VacationRental/Villa,2
http://schema.org/theme,2
http://schema.org/stage,2
http://schema.org/#Article,2
http://schema.org/Bioinformatics,2
http://schema.org/ExtraImages,2
http://schema.org/MRI,2
http://schema.org/Antiques,2
http://schema.org/LocalBusiness/Attorney,2
http://schema.org/interactivityType,2
http://schema.org/EducationOrganization,2
http://schema.org/localBusiness/,2
http://schema.org/InternetMarketingService,2
http://schema.org/ReservationCancelled,2
http://idsearch2014schema.org/Person,2
https://schema.org/AutoPartsStore,2
http://schema.org/Special,2
http://schema.org/Organization/LocalBusiness/Store,2
http://schema.org/EducationalOrganization/LanguageSchool,2
http://schema.org/Event%22,2
http://schema.org/OnlineOnly,2
http://schema.org/LocalBusiness%3C/div,2
http://schema.org/electronics,2
http://schema.org/SPCItem,2
http://schema.org/QRCode,2
http://schema.org/organizations,2
http://schema.org/Educaci%C3%B3n,2
http://idsearch2014schema.org/Article,2
http://schema.org/WebPage%3E%3Chead,2
http://schema.org/webpageeleement,2
http://schema.org/Person/Chef,2
http://schema.org/TipAction,2
http://schema.org/HealthAndBeautyBusinessBeautySalonDaySpaHairSalonNailSalon,2
http://schema.org/docs/meddocs.html,2
http://schema.org/reivew,2
http://schema.org/purewatercleaning,2
http://schema.org/Organiation,2
http://schema.org/servicePostalAddress,2
http://schema.org/interactingDrug,2
http://schema.org/DrivingSchool,2
http://schema.org/HomeAndConstructionBusinessElectricianProfessionalServiceElectrician,2
http://schema.org/AutomotiveBodyShop,2
http://schema.org/Offe,2
http://schema.org/LocalBusiness/Design,2
http://schema.org/Corpoation,2
http://schema.org/partOfTVSeries,2
http://schema.org/experienceRequirements,2
http://schema.org/NewsArtcle,2
http://schema.org/Organizer,2
http://schema.org/Solutions,2
http://schema.org/videoQuality,2
http://schema.org/org/Action,2
http://schema.org/Banner,2
http://schema.org/Sailing,2
http://schema.org/Kemi,2
http://schema.org/VideoObject%3E%3Cmeta,2
http://schema.org/Astrolog%C3%ADa,2
http://schema.org/CatholicChurch%3E%3Cp,2
http://schema.org/departureStation,2
http://schema.org/ratingCount,2
http://schema.org/HomeAndConstructionBusiness%3E%3Cimg,2
http://schema.org/LockerDelivery,2
http://schema.org/%E5%8D%A0%E6%98%9F%E6%9C%AF,2
http://schema.org.org/Organization,2
http://schema.org/magazine,2
http://schema.org/Script,2
http://schema.org/PlaceboControlledTrial,2
http://schema.org/MedicalStudyStatus,2
http://schema.org/property,2
http://schema.org/SportsAssociation/Hockey,2
http://schema.org/http://destek.mybb.com.tr,2
http://schema.org/Organization/SportsTeam,2
http://schema.org/Olympic Bike Adventure,2
http://schema.org/publishingPrinciples,2
http://schema.org/LocalBusiness/EntertainmentBusiness/AdultEntertainment,2
http://schema.org/barorpub,2
http://schema.org/targetUrl,2
http://schema.org/recipient,2
http://schema.org/Serie,2
http://schema.org/busNumber,2
http://schema.org/infographic,2
http://schema.org/HomeAndConstruction,2
http://schema.org/Mazdaence,2
http://schema.org/training,2
http://schema.org/procedure,2
http://schema.org/Glass,2
https://schema.org/AggregateOffer,2
http://schema.org/Local Business,2
http://schema.org/jewellery,2
http://schema.org/Tourist,2
http://schema.org/SiteNavigationElemen,2
http://schema.org/Accommodation,2
http://schema.org/Juego,2
http://schema.org/AggregateRating/Service,2
http://schema.org/servicePhone,2
http://schema.org/arrivalGate,2
http://schema.org/Diagnostic,2
http://schema.org/College,2
http://schema.org/Ruedesplantes SARL,2
http://schema.org/CohortStudy,2
http://schema.org/http://schema.org/CollectionPage,2
http://schema.org/4UR - A Colorado Dude Ranch,2
http://schema.org/processingTime,2
http://schema.org/Maternity,2
http://schema.org/WebDesigner,2
http://schema.org/collegeoruniversity,2
http://schema.org//Image/standard/logo-autonoleggi-rolando-jpg,2
http://schema.org/WPTemplateHeader,2
http://schema.org/Microwave,2
http://schema.org/InternationalMoving,2
http://schema.org/Gallardolawfirm,2
http://schema.org/Producs,2
http://schema.org/Feature,2
http://schema.org/ItemList/,2
http://schema.org/hosting,2
http://schema.org/Childrensevent,2
http://schema.org/Petstore,2
http://schema.org/DVD,2
http://schema.org/Event%3E,2
http://schema.org/Door,2
http://schema.org/parentService,2
http://schema.org/club,2
http://schema.org/instrument,2
http://schema.org/Laundry,2
http://schema.org/GSXRichDescription,2
http://schema.org/OrderDelivered,2
http://schema.org/Organization%3E%3Chead%3E%3Cmeta,2
http://schema.org/isGift,2
http://schema.org/Magnaflow,2
http://schema.org/Touch,2
http://schema.org/MedicalTreatment,2
http://schema.org/Agent,2
http://schema.org/BitTag,2
http://schema.org/Annuaire,2
http://schema.org/travelagency,2
http://schema.org/Vacuum,2
http://schema.org/LodgingBussiness,2
http://schema.org/Surgery,2
http://schema.org/Buying,2
http://schema.org/LocalBusiness/Photographer,2
http://schema.org/Place/Florida,2
http://schema.org/Service/TaxiMinicabService,2
http://schema.org/casino,2
http://schema.org/Categary,2
http://schema.org/PubOrBar,2
http://schema.org/Personn,2
http://schema.org/pet,2
http://schema.org/https://plus.google.com/110292861467417905486/,2
http://schema.org/ReiveAction,2
http://schema.org/UseAction,2
http://schema.org/OffshoreOutsourcing,2
http://schema.org/duplicateTherapy,2
http://ruschema.org/UserComments,2
http://schema.org/Place/,2
http://schema.org/TravelSite,2
http://schema.org/CreativeWork:Story,2
http://schema.org/SoftwareApplicatione,2
http://schema.org/Thihg,2
http://schema.org/news_multimedia,2
http://schema.org/EvidenceLevelA,2
http://schema.org/handyman,2
http://schema.org/Organization/LocalBusiness/LodgingBusiness,2
http://schema.org/ MedicalClinic,2
http://schema.org/Person/Lyricist,2
http://schema.org/Moquette,2
http://schema.org/PostalAliress,2
http://schema.org/AggregateRating%3EAvg.,2
http://schema.org/BusinessAddress,2
http://schema.org/Ting,2
http://schema.org/minPrice,2
http://schema.org/OccupationalActivity,2
http://schema.org/strengthUnit,2
http://schema.org/Thing/Organization/LocalBusiness/FoodEstablishment/Restaurant,2
http://schema.org/Breadcrumb/,2
"http://schema.org/Luxury Tucson, Arizona Inns at El Rancho Merlita",2
http://schema.org/CarSelling,2
http://schema.org/Thing/Organization/LocalBusiness/HomeAndConstructionBusiness,2
http://schema.org/AdministrativeArea/Province,2
http://schema.org/lotteryresult,2
http://schema.org/Person/Ref,2
http://schema.org/Place%22,2
http://schema.org/%E3%83%9A%E3%83%83%E3%83%88,2
http://schema.org/SEO,2
http://schema.org/#CreativeWork,2
http://schema.org/SomeProducts/Jewelry/FashionJewelry,2
http://schema.org/Region,2
http://schema.org/Organiszation,2
http://schema.org/organization%3E%3Cspan,2
http://schema.org/classicObject,2
http://schema.org/ReceiveAction,2
http://schema.org/domain,2
http://schema.org/Webinar,2
http://schema.org/MedicalEvidenceLevel,2
http://schema.org/EducationalOrganization/CollegeOrUniversity,2
http://schema.org/PersonObject,2
http://schema.org/deliveryStatus,2
http://schema.org/webapp,2
http://schema.org/beautyEstablishment,2
http://schema.org/non-drug,2
http://schema.org/Development,2
http://schema.org/LocalBusiness/RealEstateAgent%22,2
http://schema.org/Trailer,2
http://schema.org/Thing/Event/UserInteraction/UserComments,2
http://schema.org/Organization/DUNSNumber,2
http://schema.org/Testimonios,2
http://schema.org/YouTube,2
http://schema.org/transFatContent,2
http://schema.org/sports,2
http://schema.org.s48.ru.wbprx.com/Product,2
http://schema.org/CarpetMoquette,2
http://schema.org/CreativeWork/MusicComposition,2
http://schema.org/Yair,2
http://schema.org/SiteNavigationElement/Url,2
http://schema.org/Review%3E%3Cstrong,2
http://schema.org/ImageObject%3E%3Ca,2
http://schema.org/priceValidUntil,2
http://schema.org/AnaerobicActivity,2
http://schema.org/subevent,2
http://schema.org/Restraunt,2
http://schema.org/rangeIncludes,2
http://big5.huaxia.com/gate/big5/schema.org/Organization,2
http://schema.org/Discotheque,2
http://schema.org/Hyundaience,2
http://schema.org/Television,2
http://schema.org/KKFooter,2
http://schema.org/Công ty lắp đặt camera tại Đà Nẵng,2
http://schema.org/adress,2
"http://schema.org/Hotel,",2
http://schema.org/http://schema.org/AggregateOffer,2
http://schema.org/Apartment,2
http://schema.org/Product/Travel,2
http://schema.org/doorTime,2
http://schema.org/DesignApplication,2
http://schema.org/PostAddress/,2
http://schema.org/Product%5C,2
http://schema.org/S,2
http://schema.org/Thing/MedicalEntity/MedicalCondition,2
http://schema.org/Imobiliario,2
http://schema.org/P!,2
http://schema.org/%D9%BE%D8%B1%D9%88%DA%98%D9%87,2
http://schema.org/numberOfPages,2
http://schema.org/Milan,2
http://schema.org/AggretageRating,2
